tfopwg_disp,pl_orbper,pl_trandurh,pl_trandep,pl_rade,st_tmag,st_teff,st_logg,st_rad,pl_eqt
2,17.6174652,3.615,722,2.01411,9.6768,5250,4.64176,0.81,610
2,4.2555436,5.058,2410,8.01392,11.8365,6053.1,4.17,1.68,
2,2.6926692,3.101,4150,13.9087,12.0778,9669,4.18,2.11,2604
2,2.6889686,2.677,10930,13.0858,12.9674,6685,4.4,1.25,1655
2,4.3897272,3.234,6550,,13.0718,,,,1113.266869
2,1.8947564,2.1094288,4246.85739,6.7240044,13.0718,,,1,1472.960033
2,4.6391531,3.239,14100,13.8244,11.288,5928.2,4.56,1.15,1254
0,2.9646096,2.232,27860,15.291,13.1057,5306,4.51,0.88,1098
2,3.2379325,3.112,8340,11.1634,11.4675,6434.3,4.46,1.19,1627
2,0.8602467,1.5314093,14559.4591,,13.5012,4841.5,,,1916.465861
0,5.4521068,4.702,8170,15.3694,12.9,5878,4.03,1.64,1623
0,0.879268,1.529,4550,11.9007,12.9604,6259,4.06,1.7,2142
0,1.3090665,2.844,209,0.97952,9.2927,4779.8,4.57,0.78,1906
2,1.532427,2.351,29020,19.4762,12.9159,5957,4.39,1.11,1756
2,2.1663502,4.258,5930,14.4558,12.6313,9394,4.25,1.92,3298
1,3.5514016,2.207,8480,11.8731,12.0327,6019,4.29,1.26,1198
2,1.8882882,2.714,18080,17.6221,13.4949,6436,4.34,1.27,1875
1,3.5524144,2.784,2060,8.52936,11.5829,6843,,1.82,1572
0,3.145502,2.411,6190,20.1993,13.2863,6397,3.83,2.29,1436
2,2.6792695,2.56,10530,13.9979,13.3693,6718,4.34,1.34,1636
2,2.648845,2.131,16770,11.66,12.2224,5329,4.52,0.87,1194
0,3.0244222,5.3680787,267015.5225,,11.422,6758,4.19,,1260.360014
2,2.9510628,3.404,9480,13.623,13.2877,6370,4.26,1.39,1699
2,32.332528,3.459632,2425.505189,3.028709,12.1677,3891,4.64044,0.615038,328.6290521
2,6.6329154,0.598,3190,7.47324,10.7599,4608,4.35,0.88,440
2,4.8257226,4.145,7650,14.7924,13.0923,7141,4.2,1.66,1648
2,0.400777,0.886,2000,10.0625,13.3947,5635,3.81,2.07,2214
2,3.2923881,1.427,26840,21.0823,13.4546,6300,4.35,1.24,1062
2,0.9008643,1.419,2530,13.1071,12.5461,9267,4.03,2.46,3015
0,3.4906402,1.586,4580,8.78597,12.7325,6066,4.34,1.18,1050
0,0.599092,1.232,1290,11.5931,12.6989,5220,,3.19,1950
2,0.6216031,1.1570716,2344.624976,8.6439547,12.4644,8038,4.37,1.50848,3263.44407
2,2.4181961,1.814,4150,,13.3606,5118.6,,,1299
2,3.9589903,3.5,13190,20.2505,12.9395,6551,4.1,1.73,1505
1,4.5117221,1.785,313,1.40246,9.1059,5245,4.57666,0.79,850
1,39.361947,4.535,552,1.84555,9.1059,5245,4.57666,0.79,606
2,4.1849602,2.233,27260,,13.4746,5722.4,,,1215
2,6.6269971,3.9371246,5104.958877,11.1341925,13.0316,5940,4.13,1.48946,1201.512407
2,11.4874782,4.063,16360,15.5181,13.0436,5958,4.3,1.22,868
0,1.1894812,3.047,4130,9.44872,12.7797,6550,4.21,1.5,2714
2,0.4777885,1.039,2690,,12.818,5286.9,,,2020
2,0.451685,0.262,1660,9.82852,12.685,6353,4.46,1.1,1751
2,1.5728416,1.947,21020,12.7462,13.2495,5288,4.52,0.87,1426
2,5.6392638,4.436,7320,14.2003,13.4861,5904,4.03,1.65,1308
2,9.3803217,4.508,8600,12.1477,12.9702,5817,4.25,1.27,1103
2,1.7198076,1.861,10890,,12.9451,8531,,,2237
2,3.7815683,2.0137346,15002.16596,17.6651495,12.3611,5807,4.32,1.17009,1263.093127
2,5.7655904,1.757,7910,19.7343,12.5266,5409,,2,834
0,0.4057204,1.201,2620,6.83767,13.0777,6541,4.33,1.32,2895
0,5.2201338,2.584,6040,14.7463,12.8919,11632,4.35,1.95,2058
2,1.252025,0.816,8690,,12.6587,5000,,,
0,3.3004862,2.959105,2403.570604,8.5365984,11.3002,6408,4.26,1.30784,1546.319956
2,3.4142143,4.212,3400,15.9231,12.5365,8573,3.9,2.72,2430
2,6.2996307,1.918,9530,9.36407,11.7038,5137,4.45,0.92,709
2,3.4074188,3.111,18130,17.1042,13.0814,6237,4.33,1.24,1451
0,2.0849517,3.099,2380,4.65169,12.6063,6163,4.56,0.94,2014
0,2.3252878,2.277571,29370.95462,12.8754,13.3181,5744,,1.1,1375.782727
2,711.7473963,6.7075614,1566.154112,9.065007,8.97174,6530,3.96,2.02087,312.0100486
2,4.7799716,4.976,5250,13.1891,13.2873,6605,4.07,1.79,1808
2,2.9301843,4.218,6280,13.1989,13.2222,6032,4.05,1.65,1814
2,2.0083269,4.37,1680,4.99539,13.1101,6656,4.37,1.28,2549
2,3.7064049,2.056,4710,,12.3661,6016,,,1572
2,2.935886,2.93,5900,14.3093,13.4518,5896,3.97,1.77,1645
2,6.3350651,2.37,4160,15.3432,11.7507,9608,4.11,2.28,1602
2,1.6020002,2.625,21520,18.6498,11.7858,6141,4.33,1.22,1890
2,4.9182798,3.7931445,20620.24443,17.0084738,13.3009,7185,4.52,1.1499,1319.628377
2,4.218652,1.7861148,9198.260437,,11.1893,9307,,,
2,3.6579148,4.33,32300,,12.973,5765,,,1512
2,,6.463,5520,16.0647,11.4483,5728,3.99,1.69,
2,3.1958886,1.548,10760,16.4567,12.6223,6496.3,,1.39,1314
2,17.3076615,4.843,8880,17.4207,11.7498,6693,4.07,1.81,873
2,14.9502738,4.464,8070,15.1651,13.3763,5068,4.58,0.79,950
2,10.3629429,3.168,5880,7.36873,13.296,5467,4.45,0.96,796
2,7.4190257,2.472,11610,11.48,13.0815,6004,4.47,1.02,852
2,8.7858955,5.908,3910,10.3307,13.3064,6749,4.17,1.63,1409
2,1.3475728,1.589,2570,18.0939,12.8047,5434,,3.36,1632
2,12.0040505,3.95,6890,7.9538,13.3406,5777,4.47,0.98,826
2,3.6128161,3.7292938,9701.737977,17.5748151,13.4268,7186,4.18,1.71382,1785.742774
2,4.0874138,2.061,7470,17.2785,13.0077,5881,3.94,1.83,1191
0,21.05271,4.91,21440,36.6999,12.9528,5736,3.97,1.73,835
2,1.317173,2.581,14130,,13.4609,4649.5,,,1585
2,4.6086828,4.283,13990,20.3715,11.9357,8097,4.26,1.72,1907
0,2.9918201,2.231,3410,5.2899,12.7858,5301,4.5,0.89,1175
2,3.5947639,1.81,3070,5.10241,12.7318,5594,4.5,0.93,1015
2,7.5010022,3.977,2550,7.05091,12.5519,5673,4.21,1.31,1339
2,11.8790678,3.716,8580,,12.41,5163.2,,,780
2,3.7062792,3.008,13910,13.4147,12.7318,6524,4.49,1.09,1440
2,3.168632,2.329,2830,,12.3447,6020,,,1340
2,5.4631023,4.067,3070,5.85793,12.6467,6788,4.55,1.06,1515
2,3.0688259,3.95,3010,9.43298,11.3289,7776.7,,1.64,2250
0,12.08837,3.106,5990,18.1866,12.3035,5920,4.22,1.34,1048
2,3.3080662,4.0947447,11855.60667,,13.3395,4989.6,,,1223.256015
2,1.7701321,1.6631328,49803.40824,10.9547,13.381,4430.1,,0.77,921.774333
2,8.7614828,3.301,4200,11.807,11.3838,6614,4.05,1.83,1037
2,7.0317936,2.962,19070,10.9551,13.3564,4269,4.48,0.78,671
2,3.0515894,3.2635858,5835.564367,15.5322188,13.21,7902,4.14,1.94295,2153.53146
2,5.1304425,2.399,7670,,12.5254,5003.8,,,992
2,3.9216762,2.075,17400,13.1754,13.108,6706,4.63,0.96,1182
2,7.9018734,3.18,16220,,13.0699,4976,,,808
2,9.5680636,3.982,9400,9.53977,13.2889,6511,4.57,0.99,1041
2,4.6957057,2.633,13800,10.543,12.5917,5475,4.53,0.89,999
2,10.3688702,2.4885919,15543.59491,9.6582457,13.2806,4463,4.49,0.789514,608.5771715
2,3.2003149,2.847,16320,18.204,12.8212,6060,4.2,1.4,1393
2,3.0044799,3.19,11000,13.4546,12.8854,6302,4.34,1.25,1596
2,1.3605223,0.715,1440,5.14347,11.7768,5924,4.35,1.15,1190
2,4.3226285,2.908,9090,12.2227,12.8521,6153,4.31,1.25,1246
2,7.3498345,4.0296279,5726.632942,10.9465595,12.1466,6571,4.31,1.34715,1175.148019
2,1.5720089,1.257,2730,8.25698,11.49,7164,4.28,1.51,1647
2,2.4249041,4.225,5630,13.9253,13.1845,6632,4.01,1.92,2205
2,1.3868302,2.413,14190,14.7174,13.3754,7019,4.46,1.22,2267
2,2.8457134,3.189,7050,10.8106,12.9639,6910,4.39,1.3,1827
2,2.0391352,2.1,19130,11.8618,13.2135,5773,4.55,0.89,1429
2,0.8054361,1.06,2980,8.06243,11.024,5905,4.13,1.4,2017
2,7.2041454,3.527,1970,10.8839,11.6526,7176,3.91,2.34,1450
2,8.6681997,5.864,3880,11.0832,12.1511,6133,4.01,1.77,1312
2,3.2569118,3.689,5960,15.9704,12.6396,7320,4.01,2.1,1956
0,1.6363822,5.2796046,2383.869039,10.6745489,12.5246,6361,4.09,1.6787,2119.265136
2,1.1239749,1.011,2190,5.17993,12.8016,6220,4.56,0.95,1530
2,5.5698287,2.234,11620,13.1629,13.4581,5751.6,4.28,1.22,910
0,1.3328042,2.75,1960,7.33432,12.5961,6561,4.12,1.67,2422
2,2.0139493,1.554,5820,23.9926,13.4212,6074,4.11,1.56,1900
2,4.942456,2.504,16530,12.1509,11.4932,5516,4.49,0.92,957
2,4.8306667,4.24,9790,14.4419,12.6819,6567,4.26,1.44,1521
1,7.327945,2.896,13710,9.49027,11.3875,4521,4.5,0.79,697
2,4.5991516,3.113,23020,,13.487,5262.9,,,1042
2,0.7127815,1.154,26500,16.3576,12.6858,5625.4,,0.98,1729
2,3.525723,4.582,4730,12.6783,12.9356,6442,4.02,1.85,1849
2,0.7123317,0.752,13070,13.7901,13.2005,4728,4.34,0.98,1287
2,7.7925448,2.902988,16339.53479,25.4471346,13.3106,6307,4.21,1.44678,1164.120025
2,3.2006677,4.195,5500,15.3648,12.9512,7438,4.03,2.09,2123
2,4.9186433,1.849,19840,10.544,12.3977,4394,4.56,0.72,648
0,2.0391741,0.849,5740,,12.5964,5371.5,,,943
2,2.7557652,1.889,14830,14.7906,13.175,,,1.18,1261
2,2.8652288,1.785,14320,13.2096,13.2338,5945,4.42,1.06,1151
1,3.3969441,2.4148687,10192.13116,14.4039682,12.141,5864,4.26,1.27071,1373.219149
2,3.2690486,3.666,6060,12.349,12.5781,6368,4.16,1.55,1674
2,3.029136,2.829,18490,,13.417,,,,
2,10.7844934,2.021,13750,6.26037,12.6359,3558,4.73,0.51,374
2,1.2926975,2.592,6460,,12.4794,,,,
2,4.8401948,3.546,26550,,12.3743,12745,,,3148
2,0.5542332,1.366,4400,16.3177,13.0882,7366,3.89,2.43,2980
2,4.127728,1.411,14790,11.0098,12.445,5820,4.55,0.9,836
2,1.5314941,2.4818244,19629.00853,24.932622,13.5248,6650,4.38,1.27101,1939.124457
0,1.9905105,2.62,2270,5.94241,10.6758,6211,4.46,1.07,2665
0,1.3550447,1.945,3710,,12.3935,14466,,,4486
2,25.2580075,3.7100519,8447.170296,8.7026468,13.1066,5290,4.45,0.946086,561.7594116
2,2.0916623,3.274,5500,22.2405,13.0013,6600,3.83,2.36,2825
2,4.6259138,2.91,10220,14.9419,12.2985,7388,4.34,1.44,1443
2,4.0211797,4.198,3500,16.4291,12.131,4881,,2.79,1253
0,4.4433921,3.414,6480,12.1784,12.5449,7664,4.51,1.23,2217
2,3.8331282,2.906,10410,12.9506,12.484,8408,4.57,1.24,1810
2,4.2672965,3.108,9340,18.7854,12.5853,6548,4.06,1.79,1712
2,1.5252473,2.343,1730,9.59771,12.4016,5698,3.67,2.44,1849
0,3.2517862,4.373,18310,13.6873,13.0742,5824,4.53,0.92,1966
2,0.7327757,1.306,4490,,13.397,5195.1,,,1779
2,1.8237148,1.322,22920,12.3326,11.9361,4581,4.51,0.78,944
2,5.6748327,1.783,8390.203822,11.6571011,13.1099,4871,4.26,1.09429,936.9112513
2,4.420983,4.083,3980,,11.406,,,,
2,4.8405428,2.139,7030,8.96118,13.0634,5875,4.4,1.08,989
2,2.8371201,2.102,11560,13.1836,13.562,5301,4.24,1.2,1131
2,2.7519326,2.411,10200,,13.113,,,,
2,0.689421,1.233,3580,16.3132,13.0812,5270,,2.6,1828
2,0.426988,0.406,7230,11.5872,13.1221,5333.5,4.43,0.96,1311
2,3.4859402,1.532,11410,14.101,13.2277,5941,4.33,1.18,1137
1,2.3505698,2.768,11210,12.9823,11.9383,5356,,1.22,1434
2,4.3497551,3.704,1710,7.82395,11.6687,5667.3,4.35,1.88,1383
2,5.4913314,5.3710583,34135.07176,,13.5214,6364,,,1033.117074
2,1.3287182,1.7017624,9179.507419,21.995993,12.7602,6273,4.08,1.67606,2253.470434
2,3.5910692,2.891,29100,18.7998,13.4767,5736,4.38,1.09,1233
1,3.6015056,3.024,13630,12.3972,12.7533,6055,4.46,1.03,1353
2,4.8701613,2.623,12330,6.13443,13.4964,5268,4.92,0.55,953
2,3.4287311,2.3,34250,16.9576,13.5714,5231,4.47,0.91,1020
2,9.162268,2.067,20340,11.8107,11.9316,4935.8,4.59,0.75,674
2,3.8996784,4.668,3420,12.1415,12.9575,6382,3.94,2.01,1786
2,3.2783445,3.657,3140,8.32327,12.0682,5940.7,4.13,1.49,1605
0,1.6709011,2.2820392,1210.557475,5.3730452,10.8521,7051,4.42,1.2684,1959.494656
2,1.8865581,1.699,3150,7.71451,12.426,5564.2,,1.36,
2,3.1228396,2.18,28060,13.4539,12.7103,4262,4.49,0.77,850
2,5.7217124,3.7733987,5455.585609,9.1008936,12.3012,5541,4.28,1.19313,1070.66861
2,7.4659746,2.396,3570,15.9063,12.023,6439,3.97,1.95,1350
2,5.5809252,2.545,10780,8.10167,12.7171,4455,4.53,0.76,743
2,3.00782,3.503,6510,12.7824,11.9728,5999.1,4.11,1.54,1606
2,2.3378096,2.307,6880,,13.5586,,,,
2,4.0257967,1.945,7390,,12.148,9045,,,2175
2,1.6566182,2.847,12290,15.7246,12.796,6504,4.28,1.38,2108
2,2.3627442,3.095,1870,5.15542,11.6828,5939,4.32,1.18,1798
2,2.2060441,4.1301608,7122.103221,18.0034887,12.3898,6313,3.89,2.0898499,2132.821649
2,1.5297119,2.297,2410,9.91839,12.5382,6683,3.96,2.05,2136
0,5.1627718,3.139,19050,15.0573,12.9093,6749,4.53,1.08,1273
0,2.75753,1.376,1071.45,6.99891,10.8387,5776.5,2.99,1.94,1044
2,5.20807,3.249,29630,16.3192,12.7959,5836.5,4.51,0.94,1097
0,2.090218,3.329,8180,19.2766,13.0698,6328,,2.08,2186
2,7.7971071,1.873,23150,22.9819,13.2952,4978,,1.47,603
2,1.6224281,2.013,1250,7.12755,11.9236,7517,4.08,1.98,2204
0,3.2891219,2.948,8100,15.1457,12.4564,6947,4.19,1.64,1941
0,2.0958074,2.992,2350,7.63843,12.3487,6793,4.2,1.6,2226
2,8.61346,2.349,12840,20.6812,11.9644,6595,4.17,1.6,1009
2,4.2768515,4.586,5000,12.027,13.1623,5691,3.96,1.73,1508
0,3.9678136,4.238,760,2.81756,11.2123,6138,4.48,1.03,1664
2,3.365343,3.352,7700,16.7174,12.9119,9582,4.3,1.83,2373
2,3.7440143,2.9949786,1773.584495,7.2887349,12.0684,6048,4.03,1.7045799,1571.199829
2,9.5537684,3.414,18260,18.0441,11.9656,5816,4.25,1.27,933
2,1.8418712,1.633,10500,,13.2464,5952,,,1478
2,3.0920297,4.0267639,63491.94909,,13.7563,5804,,,1251.106273
2,5.4722557,6.366,1800,11.5748,12.7007,5847,3.57,2.8,1619
2,1.7946783,3.306,2860,8.71041,13.2576,6351,4.09,1.68,2288
2,4.2745762,4.288,3620,10.7453,13.2438,6375,4.04,1.79,1625
2,5.1139634,2.24,7090,12.9912,13.1847,6451,4.21,1.49,1069
2,3.052529,3.333,14090,16.9171,12.5422,6802,4.32,1.38,1727
0,6.5832019,3.135,5280,7.13313,12.7818,5809,4.48,0.97,1003
2,5.9594909,2.201,15090,12.8042,13.4834,5950,4.47,1,891
2,6.70145,1.579,10940,8.15246,12.9317,4130,4.51,0.74,501
2,3.0327366,2.548,12000,19.6858,13.4366,7124,4.13,1.79,1608
2,11.2645152,5.778,10110,,13.5566,5869.8,,,1055
2,8.990904,1.78,6500,10.4018,11.7834,5354,4.35,1.07,771
1,3.9014904,4.83,9050,16.2567,11.4848,5512,3.97,1.69,1511
2,2.5071775,3.0618698,14812.15734,14.7740421,13.5618,5996,4.35,1.1625,1474.726076
2,3.6794732,4.13,6360,11.3997,13.4826,5823,4.15,1.42,1539
2,4.8206566,4.468,17740,15.025,12.8527,6002,4.38,1.13,1404
2,3.3794034,3.332,3610,10.0889,12.2231,6072,4.04,1.67,1540
2,3.0525705,4.811,8760,,13.1106,4817.8,,,1498
2,2.0252285,5.2098256,2725.421298,,10.8257,3600.5,,,1267
1,3.5608112,3.389,4890,10.4972,12.0213,5659,4.1,1.47,1390
2,2.1510781,2.355,16930,,12.804,5769,,,1469
2,3.9935853,2.846,19930,21.2425,12.4404,5709,4.5,0.94,1501
2,3.4677103,2.234,10000,12.3649,13.2727,5645,4.29,1.18,1133
2,3.9982381,2.867,53030,20.4596,13.5836,5509,4.53,0.88,1091
2,1.4032876,2.534,12010,,13.2714,5649.5,,,2464
2,5.2803048,2.752,14540,,13.156,,,,
0,0.3859142,1.189,5590,7.76491,13.4748,6721,4.55,1.05,2999
2,2.1357662,3.272,13310,18.0173,13.146,7428,4.3,1.52,2254
2,2.9677851,3.539855,18226.83663,24.1966313,13.5635,6185,4.11,1.58557,1662.432679
2,3.412893,2.6,15960,14.5305,12.4816,5691,4.33,1.13,1206
0,2.24172,3.989,23700,28.4732,12.5145,6292,3.98,1.88,2029
2,3.5366051,2.587,12660,13.8209,12.1787,6026,4.34,1.19,1263
2,2.9599541,3.523,7190,15.9636,11.2553,6267.7,4,1.84,1692
2,2.7559464,3.255,4130,,12.7296,6277,,,1720
2,2.3725483,1.543,5010,14.8302,13.3257,6019,3.85,2.08,1220
0,13.2681095,3.554,2140,11.9718,11.5088,6364,3.75,2.48,862
2,2.3304358,3.528,9320,17.6763,11.8172,7763,4.21,1.77,2343
2,4.1343989,3.051,18320,18.5459,13.1849,6320,4.27,1.35,1319
2,2.7020875,3.116,10040,15.6063,13.1043,7798,4.31,1.57,2079
2,5.7672677,4.173,29540,,12.3662,,,,
0,1.3168344,0.733,3640,,12.4092,5211.7,,,1027
2,9.94915,3.968,22920,24.5989,12.3294,5852,4.03,1.65,903
2,5.939725,1.481,6600,14.4394,12.7985,5568,4.05,1.55,822
2,2.9489639,2.278,2730,11.3327,12.077,6506,3.9,2.15,1471
2,2.3097953,3.185,4000,12.6197,12.5285,7300,4.05,2.01,2193
2,2.9919962,2.614,17170,13.6621,12.4041,5247,4.39,1.01,1187
2,2.8281656,3.15,22180,17.6399,12.8798,6412.2,,1.16,1654
2,1.3071566,1.108,3100,11.1657,12.3858,5958,4.51,0.96,2046
2,1.8092906,1.983,15830,23.2306,13.2765,6905,4.12,1.77,1774
2,0.58007,1.338,16320,16.4382,13.4444,6875,4.37,1.33,2592
2,2.3483946,2.375,2930,19.5614,12.5068,6155,3.98,1.82,2391
0,1.3934565,2.809,2530,,11.2012,3301,,,1345
1,4.6027498,4.2702334,7456.703776,11.7236575,11.7607,5909,4.21,1.3408999,1282.562609
0,0.5465391,1.6114979,3122.158429,9.5365498,13.5552,6091,4.05,1.66057,2961.842734
2,1.3185787,1.748,5930,,13.4909,6040,,,1843
2,4.865928,5.323532,10758.38268,15.177757,13.5173,6137,4.34,1.21215,1226.609211
2,1.9512921,4.7888548,6702.526744,,12.5954,,,,1458.65418
2,0.6771668,1.4,1095,,10.4321,3194,,,1185
2,1.6995805,2.305,6740,11.1546,13.3906,9626,4.56,1.35,2848
2,12.2027867,2.428,7070,9.74784,11.5622,6454,4.45,1.13,720
2,7.4365725,2.774,5020,17.5053,11.686,9230,4.09,2.29,1632
2,1.5959199,1.539,20720,,12.7752,6809.2,,,1734
2,3.8277062,0.899,3610,7.97984,11.4573,6610,4.44,1.18,805
2,6.1668344,2.2619245,13145.61213,17.0195741,13.1198,5747,4.24,1.2815599,1113.233448
2,0.6587178,1.576,7010,20.2415,13.3727,6520,3.8,2.41,2672
1,1.2669382,1.93,2580,7.13535,11.8706,6296,4.26,1.36,1985
2,2.9828061,4.28,7320,15.4283,13.2671,6879,4.09,1.81,2080
2,3.1420872,1.884,13090,12.6134,13.0695,5417.4,4.37,1.05,1028
2,5.3583725,4.916,5000,,13.325,,,,
2,1.8030565,2.3,2620,8.89917,12.9687,5982,4.01,1.72,1762
2,7.8595931,1.902,18530,,11.8468,14677,,,2109
2,6.3599636,5.479,4400,13.6678,12.3984,7689,4.06,2.07,1803
2,0.5496848,0.82,2860,10.6252,12.7683,7433,4.14,1.84,2331
2,1.9892499,3.8785674,20634.29909,,13.6374,,,,1449.137761
2,8.3092965,2.201,17010,14.2736,11.7628,4801.3,,0.85,750
2,4.5744909,4.534,8890,16.8715,13.2159,6993,4.16,1.7,1717
2,3.4365075,3.353,4410,17.7367,13.263,5438,,2.63,1364
1,1.9268037,1.4,2260,3.42735,11.7662,4249,4.59,0.68,943
2,2.1532179,2.072,6780,25.853,13.0723,5997,4.03,1.68,2030
2,5.1057571,2.616,10840,10.9206,13.2733,5495.2,4.41,1.01,966
0,4.5300175,5.331,35800,,12.1229,9046,,,2324
2,10.9506335,2.635,1820,3.17264,11.4005,4530,4.56,0.73,594
2,4.1414861,2.573,7770,,12.3411,6920,,,1399
2,2.6337971,2.591,4790,,12.928,3946.9,,,996
2,9.3096136,2.171,11570,9.9903,12.4641,5229,,0.93,
2,6.15733,2.7071868,12845.01149,,12.4154,5329,,,994.4385362
2,6.3272169,3.667,8060,,13.0037,4580.9,,,872
2,2.7499877,3.84,15480,22.9205,11.9519,10146,4.36,1.77,2912
2,4.4163989,1.81,7110,7.89614,12.8017,6273,4.59,0.93,1017
2,4.3653308,3.456,8090,14.0676,12.9661,7109,4.24,1.57,1590
2,2.8396238,2.391,10100,12.199,12.5612,5915.3,,1.16,1590
2,4.2839945,3.08,9440,9.77904,13.0517,6022,4.46,1.03,1278
2,4.4282303,2.577,17180,,13.151,,,,
2,1.3683875,1.357,8410,8.79209,12.99,5000,,0.89,1282
2,4.7323433,4.1038025,15681.82337,17.3410428,11.315,6438,4.29,1.35252,1346.09935
2,2.5543095,2.239,18680,13.5543,12.5869,5990,4.53,0.95,1354
2,4.2695675,3.7002918,8610.388642,12.2342646,12.4191,5798,4.22,1.3043,1278.706253
2,3.2907468,2.309,15760,14.0568,13.1472,6229,4.45,1.08,1268
2,4.0467915,3.979,5180,12.8472,13.2285,5933,3.96,1.79,1501
2,3.8769776,4.526,2760,,12.7544,5569.2,,,1524
2,4.3437796,2.774,7750,11.8307,12.842,6513,4.32,1.32,1294
2,10.3069451,2.599,6340,,12.6304,4445,,,561
2,5.3332571,3.102,2020,5.82279,11.6814,6068,4.41,1.1,1616
2,1.485163,1.789,4490,8.99362,11.8817,5506.2,,1.28,
2,4.7343852,4.468,12440,18.0528,12.477,5776,4.05,1.6,1465
2,6.900352,2.452,10420,8.86463,13.1948,5205.8,4.53,0.85,773
0,2.8831285,3.53,26290,28.6734,12.483,,,1.77,1332
2,0.7962992,0.997,23170,14.8058,12.9517,4062.7,4.61,0.95,1137
0,0.7428708,1.112,4970,7.86186,13.0326,5635.9,4.35,1.11,1813
2,4.640636,2.984,15710,13.1303,14.6574,4539,4.27,1.02,898
2,4.2842284,1.497,11830,14.0459,12.5042,4911,4.19,1.19,764
2,3.1339232,4.029,6230,,13.2725,5980.5,,,1710
2,4.407111,2.134,9140,11.7059,11.6001,5478,4.27,1.18,942
2,2.7961137,1.604,5500,7.7487,12.5831,6455,4.51,1.06,1262
2,1.6484941,2.0820857,3523.467382,9.6099784,12.4173,6316,4.14,1.5764199,2042.283116
2,3.2689953,2.931,15890,17.1329,13.4259,5552,4.19,1.32,1275
2,3.8098324,3.881,3250,10.3911,11.4553,5406,3.91,1.78,1389
2,8.907516,3.522,8610,14.3733,13.0462,6407,4.2,1.49,1085
2,3.541231,2.4849489,5029.736872,10.6621914,12.2607,5755,4.23,1.28259,1341.738478
2,7.0235956,4.739,5630,,13.0772,6276,,,1298
2,5.5167527,4.288,13410,21.0821,13.1194,6296,4.01,1.81,1391
0,6.1836286,2.573,9990,13.3233,12.123,6504,4.34,1.29,1042
2,1.8703411,2.134,9570,18.6634,11.099,6368,4.08,1.7,2123
2,2.2545904,0.977,5980,11.3495,12.6177,5567,4.23,1.25,1050
2,6.7565519,3.442,5200,12.7591,12.8296,5972,4.05,1.64,1177
2,1.8246123,1.835,16080,18.0134,13.2585,5655,4.15,1.39,1387
2,3.606557,1.878,9930,13.2514,11.342,5775.3,4.25,1.26,1169
2,2.3155132,0.649,1520,7.00521,11.9346,6011,4.16,1.45,894
2,2.3348152,1.861,5310,11.4665,10.9198,5949.1,4.12,1.51,1330
0,3.2615,2.233,1652.28,5.07097,11.3018,5963,3.41,1.13,1248
2,0.4415174,1.7224979,3910.452354,31.5083507,13.5606,5117,,2.9223199,2533.776863
2,2.6274574,2.31,21660,18.5088,13.1643,6148,4.33,1.23,1538
2,2.2664085,2.63,10240,13.4164,13.1311,6107,4.29,1.27,1640
2,4.0902788,3.584,5060,13.9755,11.938,6130,3.92,1.95,1445
2,2.2308431,2.969,10950,22.6165,13.3397,6386,3.88,2.14,1840
2,3.7065603,1.98,15010,12.9758,11.0994,5632,4.41,1.03,1114
2,2.6841894,2.836,29670,21.16,12.7666,5914,4.33,1.17,1442
2,1.8823821,3.1478726,21038.612,,11.528,,,,1629.687216
2,2.8740048,1.592,25890,12.2262,13.5117,4270.3,4.57,0.74,773
2,3.9628496,2.844,4480,9.64171,11.9118,5449,4.24,1.43,
2,10.18108,3.674,1190,2.66019,11.1741,4822,4.55,0.78,765
2,3.0932735,2.937,10900,,13.0885,,,,
2,4.4338805,3.93,9180,13.6095,12.4712,6695,4.32,1.37,1564
2,1.1536561,2.51,40190,,13.229,,,,
2,2.9902369,3.042,6460,140.194,12.048,,,17.34,940
2,3.7724947,2.199,9180,13.5487,13.1885,6623,4.33,1.33,1264
2,3.5505931,2.713,15700,17.9407,12.1258,4803,4.07,1.34,1253
0,3.5506084,2.706,16040,14.4767,12.2077,5083,4.26,1.13,1084
2,1.5256634,1.925,16180,,13.0237,5230.5,,,1610
2,4.2814436,0.868,4910,10.6824,11.681,5097.8,,1.36,578
2,1.1542402,3.377,15460,,13.4841,4136.6,,,2035
0,3.55562,1.838,2610,11.1675,12.4245,5671,4.19,1.34,1428
2,5.3430663,5.101,7220,21.0355,12.0697,7822,4.04,2.15,2509
2,1.7257597,1.375,13880,15.2188,12.6499,7235,4.44,1.27,1577
2,0.7815064,1.353,8410,11.9775,13.3551,7691,4.42,1.37,2571
0,1.1216021,1.6434889,3599.106629,,11.2789,3294,,,1754.267495
2,4.0333818,4.414595,13745.29808,13.1197,12.802,6347.3,,1.73,1477.452465
2,4.6492201,1.143,7880,8.96002,11.6104,5110,4.44,0.93,630
2,0.7463239,1.49,24240,19.7419,13.2294,5132,4.34,1.04,2094
2,2.8823183,3.6626984,66566.10059,,13.6244,5068.9,,,1280.741392
2,6.8561604,4.32,5540,14.3692,12.534,6282,3.92,2.01,1290
2,1.4753526,3.29,870,5.30533,11.2925,5732,3.93,1.81,2235
2,13.32379,2.561,95718.1,28.7396,13.1186,4312,4.59,0.84,526
2,3.9712794,2.606,8670,15.3233,11.9333,6200,4.09,1.62,1240
2,1.4010338,2.22,13310,18.1441,12.9306,7014,4.26,1.52,2158
